"model","resample","variables","n_variables"
"RLR","Fold05.Rep08","Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Lost_sense_of_smell, Chills, Feeling_chilly",15
"RLR","Fold05.Rep09","Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Legs_do_not_support, Increased_need_for_sleep, Rougher_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Sweating_all_the_time",18
"RLR","Fold05.Rep10","Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Lump_swelling_or_obstruction_sensation, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills",15
"RLR","Fold06.Rep01","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Lump_swelling_or_obstruction_sensation, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Swollen_tender_joints",18
"RLR","Fold06.Rep02","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Lump_swelling_or_obstruction_sensation, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Loss_of_appetite, Lost_sense_of_smell, Sweating_all_the_time, Swollen_tender_joints",17
"RLR","Fold06.Rep03","Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Legs_do_not_support, Clear_throat_more_often, Loss_of_appetite, Lost_sense_of_smell, Sweating_all_the_time",16
"RLR","Fold06.Rep04","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Irritating_cough, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thin_mucus, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Feeling_chilly, Sweating_all_the_time",20
"RLR","Fold06.Rep05","Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Sweating_all_the_time",13
"RLR","Fold06.Rep06","Hard_to_get_air, Feeling_pressure, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Swollen_tender_joints",18
"RLR","Fold06.Rep07","Hard_to_get_air, Feeling_pressure, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thin_mucus, Persisting_pain, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Lost_sense_of_smell, Sweating_all_the_time",15
"RLR","Fold06.Rep08","Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Need_to_clear_throat, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weaker_voice, Loss_of_appetite, Lost_sense_of_smell, Chills, Sweating_all_the_time, Cold_feet",18
"RLR","Fold06.Rep09","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Pain_in_whole_body, Pain_that_shifts_location, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Sweating_all_the_time",22
"RLR","Fold06.Rep10","Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weaker_voice, Clear_throat_more_often, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Sweating_all_the_time, Swollen_tender_joints",17
"RLR","Fold07.Rep01","Gasp_for_air, Thickness_in_throat, Uneasiness_hard_to_describe, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Pain_comes_and_goes, Back_pain, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Sweating_all_the_time, Cold_feet",15
"RLR","Fold07.Rep02","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Loss_of_appetite, Lost_sense_of_smell, Chills, Feeling_chilly, Sweating_all_the_time, Swollen_tender_joints",21
"RLR","Fold07.Rep03","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Need_to_clear_throat, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weaker_voice, Loss_of_appetite, Lost_sense_of_smell, Chills, Sweating_all_the_time, Swollen_tender_joints",21
"RLR","Fold07.Rep04","Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Thick_consistency, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time",18
"RLR","Fold07.Rep05","Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Sweating_all_the_time",16
"RLR","Fold07.Rep06","Gasp_for_air, Thickness_in_throat, Uneasiness_hard_to_describe, Irritating_cough, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Pain_that_shifts_location, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Lost_sense_of_smell, Chills, Feeling_chilly, Sweating_all_the_time",21
"RLR","Fold07.Rep07","Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Pain_in_whole_body, Pain_that_shifts_location, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weaker_voice, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell",19
"RLR","Fold07.Rep08","Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Pain_persists_worsens_changing_body_position, Back_pain, Pain_that_shifts_location, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Sweating_all_the_time",15
"RLR","Fold07.Rep09","Feeling_pressure, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Difficult_sensing_smells, Lost_sense_of_smell, Chills, Feeling_chilly, Sweating_all_the_time, Feeling_that_something_is_wrong",22
"RLR","Fold07.Rep10","Hard_to_get_air, Feeling_pressure, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Trouble_swallowing, Lost_sense_of_smell, Chills, Feeling_chilly",19
"RLR","Fold08.Rep01","Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_persists_worsens_changing_body_position, Back_pain, Pain_that_shifts_location, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Weaker_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Sweating_all_the_time, Nail_changes",23
"RLR","Fold08.Rep02","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Uneasiness_hard_to_describe, Irritating_cough, Lumps_pieces_in_sputum, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weaker_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time",18
"RLR","Fold08.Rep03","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills",15
"RLR","Fold08.Rep04","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Lost_sense_of_smell, Sweating_all_the_time",16
"RLR","Fold08.Rep05","Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Clear_throat_more_often, Loss_of_appetite, Trouble_swallowing, Early_satiety, Lost_sense_of_smell, Feeling_chilly",17
"RLR","Fold08.Rep06","Feeling_pressure, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Sweating_all_the_time",17
"RLR","Fold08.Rep07","Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Pain_that_shifts_location, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Sweating_all_the_time",17
"RLR","Fold08.Rep08","Gasp_for_air, Thickness_in_throat, Irritating_cough, Losing_breath_due_to_coughing, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Lost_sense_of_smell, Chills, Feeling_chilly, Sweating_all_the_time",18
"RLR","Fold08.Rep09","Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Difficulty_suppressing_the_cough, Thick_consistency, Persisting_pain, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell",16
"RLR","Fold08.Rep10","Gasp_for_air, Thickness_in_throat, Sores_in_chest, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Lost_sense_of_smell, Sweating_all_the_time",15
"RLR","Fold09.Rep01","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Back_pain, Pain_in_whole_body, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Sweating_all_the_time, Nail_changes",18
"RLR","Fold09.Rep02","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Irritating_cough, Need_to_clear_throat, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Lost_sense_of_smell",18
"RLR","Fold09.Rep03","Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Sweating_all_the_time, Cold_feet",15
"RLR","Fold09.Rep04","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Pain_comes_and_goes, Lump_swelling_or_obstruction_sensation, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weaker_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Feeling_chilly, Sweating_all_the_time",19
"RLR","Fold09.Rep05","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Thick_consistency, Thin_mucus, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weaker_voice, Clear_throat_more_often, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Nail_changes",22
"RLR","Fold09.Rep06","Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Changes_hard_to_describe.1, Chills, Sweating_all_the_time, Nail_changes",20
"RLR","Fold09.Rep07","Gasp_for_air, Thickness_in_throat, Irritating_cough, Coughing_fits, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Clear_throat_more_often, Loss_of_appetite, Lost_sense_of_smell, Chills, Sweating_all_the_time, Swollen_tender_joints, Dryer_skin",19
"RLR","Fold09.Rep08","Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time",17
"RLR","Fold09.Rep09","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Lost_sense_of_smell, Chills, Sweating_all_the_time",14
"RLR","Fold09.Rep10","Gasp_for_air, Thickness_in_throat, Irritating_cough, Thick_consistency, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Loss_of_appetite, Lost_sense_of_smell, Chills",13
"RLR","Fold10.Rep01","Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Thick_consistency, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills",15
"RLR","Fold10.Rep02","Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Pain_persists_worsens_changing_body_position, Back_pain, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Lost_my_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills",16
"RLR","Fold10.Rep03","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Pain_persists_worsens_changing_body_position, Back_pain, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time",16
"RLR","Fold10.Rep04","Gasp_for_air, Thickness_in_throat, Uneasiness_hard_to_describe, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Lost_sense_of_smell",17
"RLR","Fold10.Rep05","Gasp_for_air, Feeling_of_choking, Thickness_in_throat, Irritating_cough, Need_to_clear_throat, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Sweating_all_the_time",18
"RLR","Fold10.Rep06","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Sweating_all_the_time",19
"RLR","Fold10.Rep07","Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Sweating_all_the_time",16
"RLR","Fold10.Rep08","Gasp_for_air, Thickness_in_throat, Irritating_cough, Coughing_fits, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Difficult_sensing_smells, Lost_sense_of_smell, Sweating_all_the_time, Calf_cramp",19
"RLR","Fold10.Rep09","Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Dry_cough, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weaker_voice, Loss_of_appetite, Lost_sense_of_smell, Sweating_all_the_time, Swollen_tender_joints",18
"RLR","Fold10.Rep10","Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Loss_of_appetite, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time",18
"XGB","Fold01.Rep01","Loss_of_appetite, Back_pain, Legs_do_not_support, Thickness_in_throat, Early_satiety, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Gasp_for_air, Irritating_cough, Mucus_cough, More_down, Need_to_clear_throat, Rougher_voice, Less_energy_to_do_things, Persisting_pain, Less_will_to_do_things, More_irritable, Did_not_feel_well_rested, Labored_breathing, Pain_comes_and_goes, Became_weaker, Feeling_that_something_is_wrong, Hard_to_get_air, Pain_radiated_between_shoulder_blades_to_chest, Increased_need_for_sleep, Panic_sensation, Felt_worn_out, Do_not_enjoy_food, Poorer_condition_lower_fitness, Night_sweats, Pain_in_neck, Hard_to_catch_breath, Uneasiness_hard_to_describe, Persistent_fatigue, Hoarse_voice, Heartburn, Pain_in_chest, Changes_pitch_higher_lower, Feeling_pressure, Calf_cramp, Felt_out_of_sorts, Wheezing, Dryer_mouth, Feeling_chilly, Pressure_sensation, Coughing_fits, Breathing_sound_rattled_wheezed, Increased_amount_of_phlegm_expectorates, Hard_to_breathe_deeply, Clear_throat_more_often, Dry_cough, Lost_my_voice, White_yellow_or_green_phlegm_expectorated, Weaker_voice, Breathing_sound_whistling, Slight_cough, Breathing_sound_bubbled_gurgled, Swollen_tender_joints, Felt_abnormally_unhealthily_tires, Feeling_of_discomfort_uneasiness_hard_to_describe, Thick_consistency, Dryer_skin, Fever",62
"XGB","Fold01.Rep02","Loss_of_appetite, Gasp_for_air, Back_pain, Irritating_cough, Legs_do_not_support, Pain_comes_and_goes, Need_to_clear_throat, Thickness_in_throat, Feeling_that_something_is_wrong, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Became_weaker, More_down, Increased_need_for_sleep, Do_not_enjoy_food, Persisting_pain, Mucus_cough, Less_will_to_do_things, Feeling_chilly, Rougher_voice, Uneasiness_hard_to_describe, More_irritable, Poorer_condition_lower_fitness, Early_satiety, Increased_amount_of_phlegm_expectorates, Panic_sensation, Hard_to_catch_breath, Felt_worn_out, Coughing_fits, Hoarse_voice, Pressure_sensation, Pain_in_chest, Breathing_sound_squeaked_as_if_through_a_pipe, Less_energy_to_do_things, Persistent_fatigue, Hard_to_breathe_deeply, Heartburn, Dryer_mouth, White_yellow_or_green_phlegm_expectorated, Hard_to_get_air, Fever, Lost_sense_of_smell, Dry_cough, Breathing_sound_rattled_wheezed, Changes_pitch_higher_lower, Thickness_in_throat.1, Lump_swelling_or_obstruction_sensation, Breathing_sound_bubbled_gurgled, Clear_throat_more_often, Felt_out_of_sorts, Food_drinks_tasted_different, Wheezing, Labored_breathing, Feeling_pressure, Dryer_skin, Night_sweats, Blood_mixed_phlegm_expectorates, Lost_my_voice, Pain_in_neck, Did_not_feel_well_rested, Losing_breath_due_to_coughing, Pain_radiated_between_shoulder_blades_to_chest, Breathing_sound_whistling, Calf_cramp, Felt_abnormally_unhealthily_tires, Difficult_sensing_smells",65
"XGB","Fold01.Rep03","Loss_of_appetite, Gasp_for_air, Legs_do_not_support, Thickness_in_throat, Early_satiety, Pain_comes_and_goes, Feeling_that_something_is_wrong, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Back_pain, More_irritable, Persisting_pain, Increased_need_for_sleep, Hard_to_catch_breath, Hard_to_get_air, Irritating_cough, Uneasiness_hard_to_describe, Hoarse_voice, More_down, Felt_out_of_sorts, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_bubbled_gurgled, Need_to_clear_throat, Labored_breathing, Pain_radiated_between_shoulder_blades_to_chest, Less_energy_to_do_things, Rougher_voice, Did_not_feel_well_rested, Clear_throat_more_often, Dry_cough, Poorer_condition_lower_fitness, Increased_amount_of_phlegm_expectorates, Do_not_enjoy_food, Lost_my_voice, Pressure_sensation, Mucus_cough, Hard_to_breathe_deeply, Night_sweats, Weaker_voice, Fever, Coughing_fits, Pain_in_chest, Felt_abnormally_unhealthily_tires, Breathing_sound_rattled_wheezed, Dryer_mouth, Less_will_to_do_things, Persistent_fatigue, Feeling_chilly, Food_drinks_tasted_different, Wheezing, Became_weaker, Chills, Lost_sense_of_smell, Panic_sensation, Discomfort_sensation, Heartburn, Lump_in_the_chest, Thick_consistency, Felt_worn_out, Calf_cramp, Feeling_of_uneasiness_difficult_to_describe, Pain_in_neck, Swollen_tender_joints, Breathing_sound_whistling, White_yellow_or_green_phlegm_expectorated, Lump_swelling_or_obstruction_sensation, Blood_mixed_phlegm_expectorates, Breathing_sound_hissed, Feeling_pressure, Thickness_in_throat.1, Difficult_sensing_smells",70
